name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
Así Dice El Señor?: Como Discernir Cuando Dios Nos Habla a Traves de Otra Persona,stores,Women's Fashion,https://m.media-amazon.com/images/I/51Y5Dof3fOL._AC_UL320_.jpg,https://www.amazon.in/Asi%CC%81-Dice-El-Sen%CC%83or-Discernir/dp/1941538746/ref=sr_1_15282?qid=1679212297&s=apparel&sr=1-15282,4.7,51,,"₹10,570"
REDHORNS Elastic Fabric Waist Belt for Women Dresses Bowknot Design Stretchy Ladies Belt for Saree Girls Jeans - Free Size...,stores,Women's Fashion,https://m.media-amazon.com/images/I/51hA9E2IyjL._AC_UL320_.jpg,https://www.amazon.in/REDHORNS-Elastic-Dresses-Stretchy-Waistband/dp/B09WRLPXVK/ref=sr_1_15283?qid=1679212297&s=apparel&sr=1-15283,4.3,23,₹328,"₹1,599"
BATA Womens Haka Slipper,stores,Women's Fashion,https://m.media-amazon.com/images/I/61D+QR6PExL._AC_UL320_.jpg,https://www.amazon.in/Bata-Womens-HAKA-Pink-Slipper/dp/B09V1HHKJ4/ref=sr_1_15284?qid=1679212297&s=apparel&sr=1-15284,4.6,3,,"₹1,499"
Adidas Women's Slim Track Pants,stores,Women's Fashion,https://m.media-amazon.com/images/I/41Ebfu8ybqL._AC_UL320_.jpg,https://www.amazon.in/Adidas-Womens-Pants-Hk2649_36-Carbon/dp/B09N2QBTVR/ref=sr_1_15285?qid=1679212297&s=apparel&sr=1-15285,1.0,1,"₹1,124","₹1,499"
The Clownfish Fiona Series Faux Leather Messenger One Side Shoulder Bag and Sling Cross Body Travel Office Business Bag fo...,stores,Women's Fashion,https://m.media-amazon.com/images/I/81-k6b4GqKL._AC_UL320_.jpg,https://www.amazon.in/Clownfish-Leather-Messenger-Shoulder-Business/dp/B09Y612WDP/ref=sr_1_15286_mod_primary_new?qid=1679212297&s=apparel&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-15286,5.0,1,₹899,"₹1,499"
I Jewels 18k Rose Gold Plated Traditional Single Line American Diamond Pendant with Black Bead Chain Mangalsutra for Women...,stores,Women's Fashion,https://m.media-amazon.com/images/I/71JDcGnauCS._AC_UL320_.jpg,https://www.amazon.in/Jewels-Traditional-American-Mangalsutra-D073/dp/B095Y8NP45/ref=sr_1_15287?qid=1679212297&s=apparel&sr=1-15287,3.5,87,₹599,"₹2,999"
Fossil Carlie Mini Analog Grey Dial Womens Standard Watch-ES5068,stores,Women's Fashion,https://m.media-amazon.com/images/I/71e1kuvAc4L._AC_UL320_.jpg,https://www.amazon.in/Fossil-Carlie-Analog-Standard-Watch-ES5068/dp/B08QTSQTVN/ref=sr_1_15288?qid=1679212297&s=apparel&sr=1-15288,4.6,149,,"₹7,995"
Baggit Women's Wallet,stores,Women's Fashion,https://m.media-amazon.com/images/I/51JSMaGtKuL._AC_UL320_.jpg,https://www.amazon.in/Baggit-8903414881390-Womens-Wallet-Mintgreen/dp/B09F3P9XWQ/ref=sr_1_15289?qid=1679212297&s=apparel&sr=1-15289,4.1,73,₹524,"₹1,690"
ANNA CREATIONS Black And Brown Plastic Hair Bands For Girls & women (Set of 2 Pcs),stores,Women's Fashion,https://m.media-amazon.com/images/I/51P4FURJzQL._AC_UL320_.jpg,https://www.amazon.in/CREATIONS-Black-Brown-Plastic-Bands/dp/B09SDY1VXM/ref=sr_1_15290?qid=1679212297&s=apparel&sr=1-15290,5.0,4,₹209,₹599
DAVINA FASHIONS Women's & Girl's Multicolor Cotton High Waist Full Coverage Tummy Control Hipster Panty- (Free Size Upto 3...,stores,Women's Fashion,https://m.media-amazon.com/images/I/31Ze2oeCA8L._AC_UL320_.jpg,https://www.amazon.in/DAVINA-FASHIONS-Coverage-Assorted-Multicolor/dp/B09HHF5RBV/ref=sr_1_15291?qid=1679212297&s=apparel&sr=1-15291,3.8,70,₹499,"₹1,299"
"Knitted Baskets: 42 Hip, Happy, and Handmade Projects to Keep Your World Organized",stores,Women's Fashion,https://m.media-amazon.com/images/I/91zCiy3iUaL._AC_UL320_.jpg,https://www.amazon.in/Knitted-Baskets-Handmade-Projects-Organized/dp/1940611601/ref=sr_1_15292?qid=1679212297&s=apparel&sr=1-15292,4.6,7,,"₹1,686.66"
BATA Womens Fitness Espadrilles,stores,Women's Fashion,https://m.media-amazon.com/images/I/61sFZlCWicL._AC_UL320_.jpg,https://www.amazon.in/BATA-Womens-Fitness-Espadrilles-5-5599628/dp/B07Q31FCJN/ref=sr_1_15293?qid=1679212297&s=apparel&sr=1-15293,4.1,60,₹443,₹599
DXZA Reading Eyeglasses Frameless Readers Blue Light Filter [+1.00 TO +3.00],stores,Women's Fashion,https://m.media-amazon.com/images/I/31IinIVY8+L._AC_UL320_.jpg,https://www.amazon.in/DXZA-Reading-Eyeglasses-Frameless-Readers/dp/B0B9Y5BSN8/ref=sr_1_15294?qid=1679212297&s=apparel&sr=1-15294,3.5,10,₹399,₹999
Umera Clutch Golden girls For women,stores,Women's Fashion,https://m.media-amazon.com/images/I/81fmKIvoeoL._AC_UL320_.jpg,https://www.amazon.in/Umera-Clutch-Golden-girls-women/dp/B08VH5LT9F/ref=sr_1_15295?qid=1679212297&s=apparel&sr=1-15295,3.8,30,₹619,"₹1,999"
PMK E STORE Tic Tac Tik Tak Hair Clips Pins for Women & Girls. 12 pieces (Pack of 1),stores,Women's Fashion,https://m.media-amazon.com/images/I/41Cms93jQtL._AC_UL320_.jpg,https://www.amazon.in/PMK-STORE-Clips-Girls-pieces/dp/B0BPYZGZRW/ref=sr_1_15296?qid=1679212297&s=apparel&sr=1-15296,4.5,2,₹99,₹210
casera Analog Magnetic Strap Black and Rose Gold Girls and Women Watch,stores,Women's Fashion,https://m.media-amazon.com/images/I/71g9SRZ2wPL._AC_UL320_.jpg,https://www.amazon.in/Casera-Womens-Analogue-Magnetic-Strap/dp/B08PT1X34D/ref=sr_1_15297?qid=1679212297&s=apparel&sr=1-15297,3.5,18,₹279,"₹1,499"
Campus women's GC-08L sandal,stores,Women's Fashion,https://m.media-amazon.com/images/I/71iVwM2CAGL._AC_UL320_.jpg,https://www.amazon.in/Campus-womens-GC-08L-LGRY-DPRPL-sandal/dp/B09FY3R2G4/ref=sr_1_15298?qid=1679212297&s=apparel&sr=1-15298,4.3,91,₹594,₹699
"|| Himshikhar Black Horse Shoe Ring Kale Ghode Ki Naal Ring/Anguthi for Good Luck/Prosperity/Happiness, Wearable Free Size...",stores,Women's Fashion,https://m.media-amazon.com/images/I/71oB5gFG59L._AC_UL320_.jpg,https://www.amazon.in/Himshikhar-Anguthi-Prosperity-Happiness-Wearable/dp/B07S8TNW19/ref=sr_1_15299?qid=1679212297&s=apparel&sr=1-15299,5.0,1,₹121,₹385
Hidesign Women's MARIAH 01 Handbag,stores,Women's Fashion,https://m.media-amazon.com/images/I/811qpUnsADL._AC_UL320_.jpg,https://www.amazon.in/Hidesign-Womens-Mariah-01-Tangerine/dp/B0B1J299BN/ref=sr_1_15300?qid=1679212297&s=apparel&sr=1-15300,4.7,7,"₹2,042","₹4,795"
Miss Chase Women's Navy Blue Skinny Fit High Rise Clean Look Regular Length Stretchable Denim Jeans,stores,Women's Fashion,https://m.media-amazon.com/images/I/71azEcLvb6L._AC_UL320_.jpg,https://www.amazon.in/Miss-Chase-Womens-MCAW18DEN02-76-71-34_Navy-Blue_34/dp/B07K2ZGZ1V/ref=sr_1_15301?qid=1679212297&s=apparel&sr=1-15301,3.9,"1,706",₹855,"₹1,899"
Marka Jewelry Natural Aquamarine Gemstone Bracelet Round Loose Beads 8mm| Handmade Semi-Precious Gemstone Stretch Bracelet...,stores,Women's Fashion,https://m.media-amazon.com/images/I/51Jg99RX4HL._AC_UL320_.jpg,https://www.amazon.in/Marka-Natural-Aquamarine-Gemstone-Bracelet/dp/B08KY5K65V/ref=sr_1_15302?qid=1679212297&s=apparel&sr=1-15302,4.1,53,₹284,"₹2,499"
Zimaes-Women Women's Solid Color Blouse Chiffon Zipper Shirt Tunic Tank Tops 2XL,stores,Women's Fashion,https://m.media-amazon.com/images/I/61gq15mBCJS._AC_UL320_.jpg,https://www.amazon.in/Zimaes-Women-Womens-Blouse-Chiffon-Zipper/dp/1940473594/ref=sr_1_15303?qid=1679212297&s=apparel&sr=1-15303,5.0,1,₹770,₹871
Clovia Women's Cotton Mid Waist Cycling Shorts,stores,Women's Fashion,https://m.media-amazon.com/images/I/51VVd21JesL._AC_UL320_.jpg,https://www.amazon.in/Clovia-Womens-Cotton-Cycling-PN3352P18_White_L/dp/B08P27Y5HW/ref=sr_1_15304_mod_primary_new?qid=1679212297&s=apparel&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-15304,4.3,5,₹289,₹599
Versus Silver Lake Women's Watch-VSP1H0121,stores,Women's Fashion,https://m.media-amazon.com/images/I/61P5N-T8AlL._AC_UL320_.jpg,https://www.amazon.in/Versus-Silver-Lake-Womens-Watch-VSP1H0121/dp/B09665DD61/ref=sr_1_15305?qid=1679212297&s=apparel&sr=1-15305,,,"₹6,075","₹13,500"
Royal Export Women's A-Line Maxi Dress,stores,Women's Fashion,https://m.media-amazon.com/images/I/71XMRODYKeL._AC_UL320_.jpg,https://www.amazon.in/Royal-Export-Womens-Heavy-Georgette/dp/B07Q6TFFFG/ref=sr_1_15306_mod_primary_new?qid=1679212297&s=apparel&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-15306,3.4,493,₹935,"₹6,999"
Sutliyan Handcrafted Embroidered Coin Clutch for Women (6 * 8 Inch),stores,Women's Fashion,https://m.media-amazon.com/images/I/91rBa+eeIIL._AC_UL320_.jpg,https://www.amazon.in/Sutliyan-Handcrafted-Embroidered-Clutch-Women/dp/B0BFBQ2M4M/ref=sr_1_15307?qid=1679212297&s=apparel&sr=1-15307,,,₹250,"₹1,299"
"Shining Diva Fashion Latest Stylish Metal Boho Midi Finger Rings for Women and Girls - Set of 7 (rrsd14233r), Silver",stores,Women's Fashion,https://m.media-amazon.com/images/I/61IFRGegu5L._AC_UL320_.jpg,https://www.amazon.in/Shining-Diva-Fashion-Latest-Stylish/dp/B0B5LBM4LN/ref=sr_1_15308?qid=1679212297&s=apparel&sr=1-15308,3.7,16,₹259,"₹1,499"
Max Women's Printed Elasticated Pyjamas,stores,Women's Fashion,https://m.media-amazon.com/images/I/81lcRzjq0-L._AC_UL320_.jpg,https://www.amazon.in/Max-Womens-Regular-Track-SP22NOOS04_Black_L/dp/B09TDHN64W/ref=sr_1_15309?qid=1679212297&s=apparel&sr=1-15309,4.4,7,,₹499
TIMEX E-Class Analog Silver Dial Women's Watch-TW000X204,stores,Women's Fashion,https://m.media-amazon.com/images/I/71RedRF5zsL._AC_UL320_.jpg,https://www.amazon.in/Timex-Class-Analog-Silver-Watch-TW000X204/dp/B00VI2RPVG/ref=sr_1_15310?qid=1679212297&s=apparel&sr=1-15310,4.3,103,"₹2,149","₹3,595"
"Goatter Mens Hunter Leather 11"" Inch Messenger Bag (Coffee -1)",stores,Women's Fashion,https://m.media-amazon.com/images/I/71dZuF3lvKL._AC_UL320_.jpg,https://www.amazon.in/Goatter-Hunter-Leather-Messenger-Coffee/dp/B08R96HWLW/ref=sr_1_15311?qid=1679212297&s=apparel&sr=1-15311,4.4,74,"₹2,279","₹5,999"
Zaveri Pearls Ethnic Pearl Chandbali Earring For Women-ZPFK6517,stores,Women's Fashion,https://m.media-amazon.com/images/I/61ksXbYnCjL._AC_UL320_.jpg,https://www.amazon.in/Zaveri-Pearls-Earrings-Golden-ZPFK6517/dp/B0793RDMNG/ref=sr_1_15312?qid=1679212297&s=apparel&sr=1-15312,3.9,92,₹225,"₹1,125"
ZEYO Women's Cotton Square Printed Night Suit Set of Top & Pyjama 5311,stores,Women's Fashion,https://m.media-amazon.com/images/I/71LuQ2rMbOL._AC_UL320_.jpg,https://www.amazon.in/ZEYO-Womens-Cotton-Printed-Stylish/dp/B08P8R1F1D/ref=sr_1_15553?qid=1679212302&s=apparel&sr=1-15553,4.0,317,₹849,"₹2,499"
Neoz Women's Ultra Flip-Flop,stores,Women's Fashion,https://m.media-amazon.com/images/I/61JC+gokZpL._AC_UL320_.jpg,https://www.amazon.in/NEOZ-WELCOME-Womens-Ultra-Flop-5/dp/B0982ZGFGF/ref=sr_1_15554?qid=1679212302&s=apparel&sr=1-15554,4.3,43,,₹549
Calfnero Genuine Leather Women's Coin Wallet (Brinjal),stores,Women's Fashion,https://m.media-amazon.com/images/I/71enm+sRArL._AC_UL320_.jpg,https://www.amazon.in/Calfnero-Genuine-Leather-Womens-Brinjal/dp/B0BFHHTRVJ/ref=sr_1_15555?qid=1679212302&s=apparel&sr=1-15555,3.7,17,₹349,₹799
Leriya Fashion Western Dresses for Women |A-Line Knee-Length Dress | Indo Western Dress for Women| Short Dress,stores,Women's Fashion,https://m.media-amazon.com/images/I/71qpWDDW-YL._AC_UL320_.jpg,https://www.amazon.in/Leriya-Fashion-Western-Dresses-Knee-Length/dp/B0BB3M4KDW/ref=sr_1_15556?qid=1679212302&s=apparel&sr=1-15556,4.3,37,₹399,"₹1,999"
Time Up Digital Unisex Child Watch (Multicolour Dial Multi Colored Strap),stores,Women's Fashion,https://m.media-amazon.com/images/I/71GvFvUMMXL._AC_UL320_.jpg,https://www.amazon.in/Time-Up-Digital-Function-Girls-SCMI-X/dp/B08WRJX316/ref=sr_1_15557?qid=1679212302&s=apparel&sr=1-15557,3.1,83,₹495,₹695
Brado Jewellery Traditional Necklace Pendant Gold Plated Hand Meena 30inch Long & 18inch Combo Of 2 Mangalsutra Tanmaniya ...,stores,Women's Fashion,https://m.media-amazon.com/images/I/81QGRecQT4L._AC_UL320_.jpg,https://www.amazon.in/Brado-Jewellery-Traditional-Mangalsutra-nallapusalu/dp/B091FJK6PX/ref=sr_1_15558?qid=1679212302&s=apparel&sr=1-15558,3.6,164,₹205,₹999
ANEZKA Slipper For Men's and Women's Flip Flops Massage Fashion Slides Open Toe Non Slip,stores,Women's Fashion,https://m.media-amazon.com/images/I/51c0ltbGBoL._AC_UL320_.jpg,https://www.amazon.in/ANEZKA-Slipper-Womens-Massage-Fashion/dp/B09ZV8WHJ6/ref=sr_1_15559?qid=1679212302&s=apparel&sr=1-15559,4.5,2,₹324.50,"₹1,479"
United Colors of Benetton Women's Clutch Bag (Black),stores,Women's Fashion,https://m.media-amazon.com/images/I/81ZtL47c1+L._AC_UL320_.jpg,https://www.amazon.in/United-Colors-Benetton-Womens-Clutch/dp/B0977CLQGK/ref=sr_1_15560?qid=1679212302&s=apparel&sr=1-15560,3.3,11,"₹1,113","₹2,399"
Traditions Bazaar Women's Moti Lace Starred Net Fabric Dupatta,stores,Women's Fashion,https://m.media-amazon.com/images/I/81ODWzaUacL._AC_UL320_.jpg,https://www.amazon.in/Traditions-Bazaar-Womens-Embellished-Dupatta/dp/B08S5H6QG7/ref=sr_1_15561_mod_primary_new?qid=1679212302&s=apparel&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-15561,4.1,249,₹317,₹999
I Jewels 18K Gold Plated Traditional Handcrafted Meena Work Earring Glided with Kundan & Pearls (E2792) For Women's & Girl's,stores,Women's Fashion,https://m.media-amazon.com/images/I/91dD+uiYfuL._AC_UL320_.jpg,https://www.amazon.in/Jewels-Meenakari-Dangler-Earrings-E2792M/dp/B08YRPSQV6/ref=sr_1_15562?qid=1679212302&s=apparel&sr=1-15562,3.9,138,₹379,"₹2,999"
Like a Mask Dancing: A Tanzanian Story,stores,Women's Fashion,https://m.media-amazon.com/images/I/616ml8OobtL._AC_UL320_.jpg,https://www.amazon.in/EnergyWomen-Womens-Length-Bermuda-X-Small/dp/1939917034/ref=sr_1_15563?qid=1679212302&s=apparel&sr=1-15563,5.0,6,,"₹1,501"
Louis Devin RG137-BLK Black Dial Analog Wrist Watch for Women,stores,Women's Fashion,https://m.media-amazon.com/images/I/71Kx4khyhjL._AC_UL320_.jpg,https://www.amazon.in/Louis-Devin-LD-RG137-ST-BLK-Leather-Analog/dp/B08VMYK2TR/ref=sr_1_15564?qid=1679212302&s=apparel&sr=1-15564,4.2,4,₹279,"₹1,999"
fantosy Women's Shoulder Bag,stores,Women's Fashion,https://m.media-amazon.com/images/I/71cVMpU27VL._AC_UL320_.jpg,https://www.amazon.in/Fantosy-Leatherette-kasish-shoulder-FNB-828/dp/B07FRV9PZM/ref=sr_1_15565?qid=1679212302&s=apparel&sr=1-15565,4.0,321,₹499,"₹1,899"
Keiraa Women Blouse Half Sleeve Office Lady Shirt Women Tops,stores,Women's Fashion,https://m.media-amazon.com/images/I/51kV8DaiQ0L._AC_UL320_.jpg,https://www.amazon.in/Keiraa-Women-Blouse-Sleeve-Office/dp/B08VRDMMD6/ref=sr_1_15566?qid=1679212302&s=apparel&sr=1-15566,3.3,538,₹599,₹990
BANDISH Platinum plated Adjustable American Diamond Solitaire Cocktail Ring,stores,Women's Fashion,https://m.media-amazon.com/images/I/61IvQuqNa9L._AC_UL320_.jpg,https://www.amazon.in/Platinum-Adjustable-American-Solitaire-Cocktail/dp/B09X19G2FW/ref=sr_1_15567?qid=1679212302&s=apparel&sr=1-15567,5.0,2,₹499,"₹2,299"
Jompers Women's Regular Fit Single Breasted Blazer,stores,Women's Fashion,https://m.media-amazon.com/images/I/713rvCDCBQL._AC_UL320_.jpg,https://www.amazon.in/Jompers-Women-Printed-Blazer-Peach/dp/B0851BCJQT/ref=sr_1_15568?qid=1679212302&s=apparel&sr=1-15568,3.5,192,₹899,"₹1,599"
Fastrack Ruffles Collection Analog Black Dial Women's Watch-6206NL02/NP6206NL02,stores,Women's Fashion,https://m.media-amazon.com/images/I/51Cx+NKUgwL._AC_UL320_.jpg,https://www.amazon.in/Fastrack-Ruffles-Collection-Analog-Watch-6206NL02/dp/B08D3QDJ5M/ref=sr_1_15569?qid=1679212302&s=apparel&sr=1-15569,4.4,3,"₹2,076","₹2,595"
ZOUK Kolkata Nouveau Motif Printed Women's Hand Crafted Vegan Leather Green Flap Sling Bag,stores,Women's Fashion,https://m.media-amazon.com/images/I/715r8K3xKGL._AC_UL320_.jpg,https://www.amazon.in/ZOUK-Kolkata-Nouveau-Printed-Crafted/dp/B0BQWH88KX/ref=sr_1_15570?qid=1679212302&s=apparel&sr=1-15570,,,"₹1,199","₹3,298"
Vama Fashions Rose Gold X Safety Saree Pin With Stones brooch hijab pins for draping Sadi Sari For Women,stores,Women's Fashion,https://m.media-amazon.com/images/I/71bEPZyS0DL._AC_UL320_.jpg,https://www.amazon.in/Fashions-Safety-Saree-Pin-draping/dp/B09SZ3B79P/ref=sr_1_15571?qid=1679212302&s=apparel&sr=1-15571,4.2,20,₹186,₹500
Clovia Women's Cotton Rich Non-Wired Spacer Cup T-Shirt Bra,stores,Women's Fashion,https://m.media-amazon.com/images/I/71n5PKPEXRL._AC_UL320_.jpg,https://www.amazon.in/Clovia-Womens-Non-Wired-Wireless-BR1280P0934C_Red_34c/dp/B07L14SZ6V/ref=sr_1_15572?qid=1679212302&s=apparel&sr=1-15572,3.9,700,₹259,₹899
40 Reading Intervention Strategies for K-6 Students: Research-Based Support for RTI,stores,Women's Fashion,https://m.media-amazon.com/images/I/51hSgzuN3XL._AC_UL320_.jpg,https://www.amazon.in/Reading-Intervention-Strategies-Students-Research-Based/dp/1934009504/ref=sr_1_15573?qid=1679212302&s=apparel&sr=1-15573,4.4,134,,"₹3,900.41"
Caprese Women's Tote Bag (Beige),stores,Women's Fashion,https://m.media-amazon.com/images/I/41DJMhP+FnL._AC_UL320_.jpg,https://www.amazon.in/Caprese-Womens-Tote-Bag-Beige/dp/B09NNVH8TC/ref=sr_1_15574?qid=1679212302&s=apparel&sr=1-15574,3.0,1,"₹1,080","₹4,499"
"Shreyadzines Metal, Enamel Alloy and Choker Necklace for Women & Girls",stores,Women's Fashion,https://m.media-amazon.com/images/I/711mkDUNrbL._AC_UL320_.jpg,https://www.amazon.in/Shreyadzines-Oxidized-Necklace-Statement-Jewelry/dp/B084VVPJVG/ref=sr_1_15575?qid=1679212302&s=apparel&sr=1-15575,3.8,337,₹263,"₹2,299"
GLAMORAS Women's Synthetic Non-Padded Non-Wired Bandeau Bra(Black_Free Size_RCNONPADTUBE-BLACK),stores,Women's Fashion,https://m.media-amazon.com/images/I/61u9CWDPbkL._AC_UL320_.jpg,https://www.amazon.in/Ritu-Creation-Non-Padded-Non-Wired-Strapless-Stretchable/dp/B07B944HKW/ref=sr_1_15576?qid=1679212302&s=apparel&sr=1-15576,3.8,74,₹251,₹599
Women's Summer Flip Flop Slippers Stylish Cartoon Casual Slide Slipper Indoor Bedroom Chappal for Women & Girls,stores,Women's Fashion,https://m.media-amazon.com/images/I/517TNCksdlL._AC_UL320_.jpg,https://www.amazon.in/Flip-Flop-Slippers-Stylish-Cartoon/dp/B0BWS587BF/ref=sr_1_15577?qid=1679212302&s=apparel&sr=1-15577,5.0,2,₹299,₹999
Laurels Colors Black Dial Analog Wrist Watch - For Women,stores,Women's Fashion,https://m.media-amazon.com/images/I/81ZuTE4+10L._AC_UL320_.jpg,https://www.amazon.in/Laurels-Lo-colors-1001-Analog-Womens-Watch-Lo-Colors-1001/dp/B01046Q9EA/ref=sr_1_15578?qid=1679212302&s=apparel&sr=1-15578,3.6,694,₹249,"₹1,199"
Rangeele Inkers Multicolored Canvas Women's Wallet (RILWSC000113),stores,Women's Fashion,https://m.media-amazon.com/images/I/81tE6pdetdL._AC_UL320_.jpg,https://www.amazon.in/Rangeele-Inkers-Abstract-Design-Canvas/dp/B07WVCX2YK/ref=sr_1_15579?qid=1679212302&s=apparel&sr=1-15579,4.4,19,₹495,"₹1,999"
ZAVERI PEARLS Gold Tone Contemporary Pearls Bracelet For Women-ZPFK10316,stores,Women's Fashion,https://m.media-amazon.com/images/I/51NPHRb+HaS._AC_UL320_.jpg,https://www.amazon.in/Zaveri-Pearls-Contemporary-Bracelet-Women-ZPFK10316/dp/B093YV8SPK/ref=sr_1_15580?qid=1679212302&s=apparel&sr=1-15580,3.7,32,₹272,"₹1,458"
"SARJUKE Regular Fit Embroidered Lucknowi Chikankari Pure Cotton Elastic Waisted Palazzo White Pants for Women, Suitable Wa...",stores,Women's Fashion,https://m.media-amazon.com/images/I/71wL7hdtGYL._AC_UL320_.jpg,https://www.amazon.in/SARJUKE-Embroidered-Lucknowi-Chikankari-Suitable/dp/B0B6MVKT5V/ref=sr_1_15581?qid=1679212302&s=apparel&sr=1-15581,3.8,15,₹599,"₹1,599"
Dinosaurs and Dinner-Ladies: Poems,stores,Women's Fashion,https://m.media-amazon.com/images/I/51+u5laFl8L._AC_UL320_.jpg,https://www.amazon.in/Dinosaurs-Dinner-Ladies-Poems-John-Dougherty/dp/1910959561/ref=sr_1_15582?qid=1679212302&s=apparel&sr=1-15582,4.3,5,₹299,₹899
Studio Shringaar Women's Polyester Abstract Print Half Sleeve Saree Blouse,stores,Women's Fashion,https://m.media-amazon.com/images/I/91UpG7OU3RL._AC_UL320_.jpg,https://www.amazon.in/Studio-Shringaar-Polyester-Abstract-Stitched/dp/B07M7WV7JC/ref=sr_1_15583?qid=1679212302&s=apparel&sr=1-15583,4.0,989,₹854,"₹1,750"
CERO Casual Analog Women's Watch (Black Dial Multi Colored Strap),stores,Women's Fashion,https://m.media-amazon.com/images/I/81waWV1iwJS._AC_UL320_.jpg,https://www.amazon.in/CERO-Magnetic-Bracelet-Womens-Watches/dp/B093381944/ref=sr_1_15584?qid=1679212302&s=apparel&sr=1-15584,3.5,205,₹415,"₹1,999"
Miraggio Women's Janet Quilted & Studded Shoulder Bag,stores,Women's Fashion,https://m.media-amazon.com/images/I/61D3iFqHxZL._AC_UL320_.jpg,https://www.amazon.in/Miraggio-Womens-Janet-Quilted-Shoulder/dp/B0B6RCQ7F1/ref=sr_1_15585_mod_primary_new?qid=1679212302&s=apparel&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-15585,,,"₹1,749","₹3,999"
Airtick (Set Of 2 Pcs) CMB7871 Combo Of Silver Hand Hug Me And Geometric Palm Love Gesture Couple Hands Than Heart Thumb F...,stores,Women's Fashion,https://m.media-amazon.com/images/I/51Lclpowo-L._AC_UL320_.jpg,https://www.amazon.in/Airtick-CMB7871-Silver-Geometric-Gesture/dp/B0BMGMH16M/ref=sr_1_15586?qid=1679212302&s=apparel&sr=1-15586,,,₹195,₹299
DHRUVI TRENDZ sarees for women|Cotton Silk Color-blocked Style Solid Sarees|Saree With Shaded Lining & colorful Tassles Pa...,stores,Women's Fashion,https://m.media-amazon.com/images/I/81Ehh2bTJSS._AC_UL320_.jpg,https://www.amazon.in/Dhruvi-Trendz-2021-Beautiful-Turquoise/dp/B0922WG5DF/ref=sr_1_15587?qid=1679212302&s=apparel&sr=1-15587,4.0,86,₹249,"₹1,999"
Fusefit Womens Sushi Ii Walking Shoe,stores,Women's Fashion,https://m.media-amazon.com/images/I/81TicOiQc6L._AC_UL320_.jpg,https://www.amazon.in/Fusefit_Womens_Comfortable-Tranning-Walking-Shoe_Sushi-II_Olive_6/dp/B09GSYJQNS/ref=sr_1_15588?qid=1679212302&s=apparel&sr=1-15588,4.6,3,₹399,"₹1,999"
Butterflies Women's Sling Bag (Black) (BNS 0396),stores,Women's Fashion,https://m.media-amazon.com/images/I/91++a6iN3FL._AC_UL320_.jpg,https://www.amazon.in/Butterflies-Womens-Sling-BNS-0396/dp/B00IJ8BV4Y/ref=sr_1_15589?qid=1679212302&s=apparel&sr=1-15589,3.7,42,₹899,"₹2,399"
Jewels Galaxy Jewellery For Women Silver Plated Silver-Toned Cross Chain Ring Set,stores,Women's Fashion,https://m.media-amazon.com/images/I/51NVcRiGdtL._AC_UL320_.jpg,https://www.amazon.in/Jewels-Galaxy-Jewellery-Silver-Toned-JG-PC-RNGB-949/dp/B0B3Y4F9S6/ref=sr_1_15590?qid=1679212302&s=apparel&sr=1-15590,5.0,1,₹213,"₹1,999"
"All Sewn Up: 35 exquisite projects using applique, embroidery, and more",stores,Women's Fashion,https://m.media-amazon.com/images/I/71mQlfle-9L._AC_UL320_.jpg,https://www.amazon.in/All-Sewn-Up-exquisite-embroidery/dp/1908170328/ref=sr_1_15591?qid=1679212302&s=apparel&sr=1-15591,4.4,83,,"₹1,636"
Pearlo Rosegold Watch Charm,stores,Women's Fashion,https://m.media-amazon.com/images/I/51xS+7FTVsL._AC_UL320_.jpg,https://www.amazon.in/Joker-Witch-Pearlo-Rosegold-Watch/dp/B0B5669RFX/ref=sr_1_15592?qid=1679212302&s=apparel&sr=1-15592,4.0,2,₹300,"₹1,249"
NICSY Women's Winter Knit Soft Woolen Beanie Hat Warm Skull Ski Faux Fur Pom Pom Hat Cap Pack of 1,stores,Women's Fashion,https://m.media-amazon.com/images/I/71yMCQPIZ6L._AC_UL320_.jpg,https://www.amazon.in/NICSY-Womens-Winter-Woolen-Beanie/dp/B0BKY4LHM5/ref=sr_1_15593?qid=1679212302&s=apparel&sr=1-15593,3.4,4,₹297,₹999
Baggit Women's SONOROUS handbag,stores,Women's Fashion,https://m.media-amazon.com/images/I/41yvvTW4p4L._AC_UL320_.jpg,https://www.amazon.in/Baggit-Women-Hobo-Handbag-MUSHROOM/dp/B09S6DSD91/ref=sr_1_15594?qid=1679212302&s=apparel&sr=1-15594,4.2,32,₹797,"₹2,490"
